Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-594.7836	-739.5099	144.7263	1.032635	3.427027	2.404925
6	-601.2664	-744.5437	143.2774	1.070415	5.193847	2.925835
12	-597.6649	-742.4784	144.8135	0.9820738	3.326725	2.406251
18	-594.2194	-738.4051	144.1857	1.038664	3.046327	2.829672
24	-602.9383	-746.1594	143.2211	1.009777	2.629896	3.529543
30	-598.6961	-743.08	144.3839	1.065499	3.175924	2.659395
36	-592.5378	-737.0145	144.4767	1.252385	2.544258	2.659395
42	-598.2389	-743.1265	144.8876	1.252385	2.806264	2.325882
48	-593.2546	-738.7749	145.5204	1.386717	2.898321	1.791434
54	-595.9324	-741.1872	145.2548	1.541783	3.08197	1.813728
60	-597.1768	-742.2355	145.0587	1.624749	4.817452	1.464853
66	-602.2589	-747.9551	145.6963	1.677793	3.494718	1.262253
72	-607.2611	-752.6881	145.427	1.547982	3.447489	1.584344
78	-598.1299	-743.0375	144.9077	1.354729	4.375275	1.86173
84	-589.1845	-734.6903	145.5058	1.457774	2.875905	1.75896
90	-591.0476	-735.991	144.9434	1.39289	2.601954	2.260748
96	-593.3447	-737.3898	144.045	1.102996	2.601954	2.995585
102	-596.3793	-740.9992	144.6199	1.090843	3.08389	2.520881
108	-587.3739	-732.244	144.87	1.326086	4.049755	1.977597
114	-590.3505	-736.0316	145.6811	1.512287	2.515673	1.714829
120	-601.1752	-745.1774	144.0021	1.249536	5.026865	2.39728
126	-608.7414	-751.4242	142.6828	1.016403	2.921924	3.761077
132	-604.6986	-748.1792	143.4806	1.014686	3.301977	3.204481
138	-598.3902	-742.7722	144.382	0.9601403	2.907467	2.79415
144	-594.8818	-738.8516	143.9699	1.126741	2.907467	2.942855
150	-590.8204	-734.8938	144.0735	1.13277	2.664415	2.942855
156	-597.2765	-742.1889	144.9124	1.304252	3.025531	2.215598
162	-597.3397	-741.7891	144.4494	1.140322	3.025531	2.611216
168	-598.3079	-742.9519	144.644	1.122465	3.622399	2.354034
174	-594.5601	-740.19	145.6299	1.426821	2.974159	1.663065
180	-597.7581	-742.9584	145.2002	1.591642	4.474618	1.460074
186	-588.7386	-733.9339	145.1952	1.527987	5.106562	1.371073
192	-592.9698	-737.9133	144.9435	1.480175	5.42562	1.534125
198	-596.651	-742.7135	146.0625	1.517136	3.445646	1.099918
204	-596.2743	-742.7879	146.5135	1.526155	1.92317	1.322513
210	-591.784	-737.3936	145.6095	1.404781	3.110342	1.652423
216	-598.2327	-744.7538	146.5211	1.490947	2.281847	1.176572
222	-598.9896	-745.3791	146.3895	1.633938	2.706388	0.9691796
228	-602.8265	-748.3957	145.5691	1.533006	3.69628	1.420127
234	-600.3352	-745.3801	145.0448	1.40025	4.657077	1.674384
240	-616.6932	-759.0141	142.3209	0.8011035	4.274367	3.805295
246	-611.7475	-753.7767	142.0292	0.7082295	2.813318	4.337148
252	-593.1641	-737.541	144.3768	1.182908	2.709604	2.715402
258	-600.7417	-745.3437	144.602	0.9852585	3.481662	2.499742
264	-596.6382	-741.0618	144.4236	1.162637	4.136771	2.355652
270	-598.6834	-743.6417	144.9583	1.134178	3.457498	2.18426
276	-595.1204	-740.0019	144.8814	1.469864	3.539168	1.993924
282	-602.8878	-748.2764	145.3887	1.271896	3.007789	1.92784
288	-603.8567	-749.6196	145.7629	1.569994	3.599573	1.264114
294	-605.5937	-751.1491	145.5553	1.675354	3.570836	1.355334
300	-592.7634	-738.1671	145.4037	1.675354	5.325925	1.011263
306	-600.4134	-746.083	145.6696	1.616185	4.407029	1.066546
312	-602.8993	-748.1253	145.2261	1.604655	5.304105	1.240464
318	-594.8587	-739.4588	144.6001	1.377551	6.462074	1.674695
324	-596.3846	-741.6956	145.311	1.664554	5.079587	1.168865
330	-598.2194	-743.52	145.3006	1.675486	5.079587	1.168339
336	-591.2907	-736.7572	145.4665	1.92109	5.090564	0.7168383
342	-593.3877	-739.0601	145.6724	1.92109	3.521091	1.060534
348	-595.0062	-740.4185	145.4123	1.792217	4.88587	1.007143
354	-586.1105	-732.1455	146.035	1.868323	3.072653	0.9263952
360	-594.3125	-739.9689	145.6564	1.82599	4.135548	0.9577912
366	-592.8258	-738.1596	145.3339	1.738045	5.516763	0.9678158
372	-598.4109	-743.6423	145.2314	1.755639	4.686353	1.254855
378	-599.8946	-745.3808	145.4862	1.563167	4.247382	1.314432
384	-597.2432	-742.6742	145.431	1.496385	3.385331	1.636094
390	-606.2798	-751.3194	145.0396	1.374228	5.354668	1.55524
396	-603.6178	-747.6694	144.0516	1.088814	4.938919	2.482803
402	-607.4043	-751.2671	143.8628	1.043124	2.072759	3.303138
408	-611.4602	-755.7952	144.3351	0.9629823	2.072759	3.070578
414	-609.8017	-753.739	143.9373	1.127771	2.514327	3.070578
420	-606.0923	-751.8493	145.757	1.635931	3.637387	1.202023
426	-592.2731	-738.228	145.9549	1.757279	3.195925	1.067634
432	-594.3017	-739.3072	145.0054	1.307767	5.887359	1.529287
438	-589.3422	-734.3099	144.9677	1.17569	2.148437	2.529745
444	-591.1646	-737.0667	145.9022	1.37893	2.148437	1.787158
450	-594.9874	-740.3296	145.3422	1.387516	3.020611	1.877264
456	-601.3835	-746.5599	145.1764	1.514287	5.328933	1.349172
462	-594.553	-739.6878	145.1348	1.330838	2.535782	2.197845
468	-593.033	-737.2477	144.2147	1.206131	2.784921	2.779334
474	-595.106	-740.0974	144.9914	1.238474	3.750693	2.023613
480	-593.9625	-738.4606	144.4982	1.071834	5.177957	2.166684
486	-603.0998	-748.113	145.0133	1.129297	3.397116	2.166684
492	-594.7817	-738.8089	144.0272	1.082458	4.8232	2.522722
498	-596.8836	-741.5266	144.6429	1.207265	2.7903	2.513074
504	-597.8022	-741.7696	143.9673	1.133658	2.017873	3.206591
510	-601.1328	-745.2778	144.1451	0.9869826	3.279776	2.828014
516	-593.8802	-737.8554	143.9752	1.169644	2.343151	3.074396
522	-598.4072	-743.3621	144.9549	1.216027	3.090288	2.227643
528	-587.53	-733.463	145.9329	1.782764	3.090288	1.104435
534	-613.6843	-758.9143	145.23	1.26244	3.296654	1.961586
540	-597.3439	-742.6345	145.2906	1.700415	5.27434	1.107695
546	-600.7524	-747.0847	146.3322	1.955314	2.038309	1.048416
552	-586.3153	-731.6414	145.3261	1.692003	4.926055	1.169299
558	-588.383	-734.2332	145.8502	1.557516	2.55009	1.548148
564	-583.8375	-729.8204	145.983	1.631576	2.55009	1.391343
570	-577.6549	-723.7551	146.1002	1.569093	2.774106	1.263298
576	-582.1723	-727.9166	145.7443	1.513168	2.686792	1.610672
582	-584.1133	-729.8539	145.7406	1.538019	2.956529	1.506379
588	-587.1602	-732.752	145.5918	1.635499	3.121928	1.492725
594	-591.6555	-737.1143	145.4588	1.635499	3.330493	1.529653
600	-591.8127	-737.2905	145.4778	1.457467	2.682615	1.839044
606	-593.5336	-738.6625	145.1289	1.053502	2.682615	2.334848
612	-590.6594	-734.9347	144.2753	1.225347	4.9556	2.251373
618	-583.082	-728.3096	145.2276	1.254494	3.168766	2.002722
624	-590.6525	-736.133	145.4805	1.307948	1.789467	2.256971
630	-593.6535	-738.1673	144.5138	1.12676	2.368287	2.767439
636	-590.2933	-735.7165	145.4232	1.147423	2.164907	2.253829
642	-595.168	-740.1764	145.0084	1.147205	3.02953	2.253829
648	-594.173	-739.0251	144.8521	1.433027	3.248179	2.111718
654	-598.9304	-743.4674	144.537	1.390304	3.468913	2.287819
660	-599.2462	-744.8379	145.5917	1.520436	3.194561	1.556417
666	-605.0229	-750.4044	145.3815	1.550128	2.500103	1.901081
672	-605.0975	-750.4255	145.3281	1.200148	4.602549	1.626434
678	-602.3936	-747.5893	145.1957	1.164074	2.877415	2.164199
684	-593.3749	-738.6755	145.3007	1.31703	2.449789	2.126538
690	-599.0515	-744.3052	145.2537	1.274814	4.227276	1.709507
696	-602.5987	-747.8365	145.2378	1.129137	3.439099	2.008578
702	-589.3895	-734.242	144.8525	1.313647	3.869534	2.038297
708	-595.4322	-740.086	144.6538	1.580333	3.676893	2.038297
714	-596.0061	-742.3271	146.3211	1.580333	1.528098	1.62516
720	-589.3539	-734.7015	145.3476	1.603738	3.362627	1.62516
726	-593.6169	-739.3197	145.7028	1.573082	3.220232	1.425375
732	-597.9948	-743.0966	145.1018	1.559161	5.079478	1.425375
738	-595.9283	-740.6189	144.6906	1.471082	5.847993	1.646902
744	-593.8699	-739.1004	145.2306	1.236607	3.16986	2.012346
750	-600.7235	-744.9001	144.1766	1.166308	2.767146	2.831614
756	-599.6714	-744.0965	144.4251	1.144668	2.451304	2.785023
762	-596.5423	-742.6997	146.1574	1.766267	3.087358	0.8971105
768	-601.1615	-745.8052	144.6437	1.524711	7.073896	1.435403
774	-591.9212	-738.239	146.3178	1.780492	2.854467	0.8063712
780	-595.879	-741.9381	146.059	1.719393	2.636962	1.224982
786	-595.8522	-741.763	145.9108	1.935003	3.58709	0.7467873
792	-601.4329	-747.4377	146.0048	2.18783	2.88493	0.6253843
798	-601.9351	-747.8903	145.9552	1.886507	3.782032	0.6236055
804	-593.7596	-740.2623	146.5026	1.792125	2.111672	1.000528
810	-586.4285	-732.8841	146.4556	1.679639	2.111672	1.149804
816	-590.48	-735.8015	145.3215	1.388191	4.353042	1.5499
822	-586.6273	-731.5281	144.9008	1.362589	3.858959	1.975956
828	-590.0263	-734.5966	144.5703	1.36568	4.902803	1.975956
834	-590.0289	-735.4402	145.4113	1.443603	4.592937	1.383743
840	-591.787	-736.7927	145.0057	1.695014	3.364668	1.801614
846	-586.168	-731.4409	145.2729	1.398926	3.364668	1.821604
852	-589.1444	-734.4564	145.312	1.493858	3.364668	1.728272
858	-594.0185	-739.2193	145.2008	1.242377	3.566869	1.925345
864	-598.1134	-743.5915	145.4782	1.478565	3.879414	1.481897
870	-597.6071	-743.933	146.3259	1.657264	2.517231	1.095516
876	-594.0146	-739.6416	145.627	1.645597	4.349598	1.095516
882	-589.2704	-734.7451	145.4747	1.45354	3.087939	1.720192
888	-588.1862	-734.0101	145.824	1.401028	3.087939	1.504981
894	-595.0543	-740.4459	145.3916	1.557079	5.420305	1.111008
900	-596.7203	-742.6678	145.9475	1.763583	3.685233	0.876199
906	-602.0136	-747.9143	145.9007	1.621942	3.862795	1.01025
912	-598.1699	-743.9773	145.8074	1.792458	2.702755	1.346033
918	-594.5872	-740.0988	145.5116	1.416731	4.415678	1.368609
924	-594.5916	-740.2653	145.6737	1.665717	3.426882	1.311557
930	-591.169	-736.3443	145.1752	1.488159	4.44223	1.563528
936	-594.4573	-740.2146	145.7573	1.42919	3.549461	1.396233
